id,genre,track_name,artist_name,valence,energy
1CMbV3uuYcybM8YwetjVmr,cantopop,不捨得你,David Lui,0.195,0.39
4Id59B6VCkhnbMJVae1uAp,cantopop,Ming Ying,Justin Lo,0.392,0.323
2FB5nLHmhlFtjgn5Oommsj,cantopop,Zhong Sheng Xue Xi,Stephanie Cheng,0.236,0.314
0sKLArvIMlZNhxEeS0Dg5Q,cantopop,Shout,Sherman Chung,0.871,0.835
5yLMkyyg1XbhrQsVLgrcKH,cantopop,每一句說話,Tai Chi,0.313,0.298
6uJ0j6KIyUe92sMyTQzBP1,cantopop,姊妹,Miriam Yeung,0.537,0.645
62fHpZ4JIxy6PpWuhryPTb,cantopop,給十年後的我,At17,0.294,0.151
6L82siTZXBQBDh3wSVnutK,cantopop,夢伴,李悅君,0.133,0.244
4AnRuRe6SPui2J59A9YaAA,chicago-house,20 Seconds to Comply - The Bomb Squad Mix,Silver Bullet,0.593,0.913
5EYO6nUHa3WM5fNgBduNao,chicago-house,Survivor,Mr. Fingers,0.221,0.408
78XEeXFjhe9IqtQwT5PsQR,chicago-house,Promised Land,Various Artists,0.884,0.826
1sHU0mVyfc0QFZrsNzN1DM,chicago-house,Things That Make You Go Hmmmm....,C & C Music Factory,0.97,0.935
5HFOJLg0YMmPv3srRlNJhj,chicago-house,Dance-Club Mix,Earth People,0.804,0.56
22rWRvStOEkksmYOTEuVEG,chicago-house,Love Sensation - Original Mix,Loleatta Holloway,0.788,0.862
4FDR5NZJe5lGPo1EMOVwHp,chicago-house,Strings Of Life - Martijn ten Velden & Mark Knight Toolroom Mix,Graeme Park,0.313,0.971
1I5w6X3pfFvxtAdnnto1vS,chicago-house,House Rythems: Let There Be House,Bobby Konders,0.465,0.724
5mOn7oJdEBmG43elhWGfXo,chicago-house,Let's Get Brutal - Brutal House,Nitro Deluxe,0.537,0.507
72ng5XAOdHz8Un1vahMm6w,chicago-house,Waiting On My Angel,Various Artists,0.696,0.91
7BCiLnXQSzIomHpDpyo3xE,chicago-house,"Estadio Chile - live at Opera House, Chicago",Pete Seeger & Arlo Guthrie,0.333,0.128
7gCa4DoUQgR34O2B7DbMQI,chicago-house,You're Just the Right Size,The Salsoul Orchestra,0.859,0.833
4NkyCBo1ny6ahIPhk7looD,chicago-house,I'm Hot for You - Original No Offence Mix,Lil' Louis,0.869,0.574
73XUsynQImneAv8C0Cw8Di,chicago-house,ride the rhythm,Marshall Jefferson,0.547,0.627
3KkZ41mVEVQrdNTOv6xh08,chicago-house,Show Me,The Cover Girls,0.704,0.784
4cXF5W01jmXX5P3QIeBxdK,chicago-house,Let Me Love You For Tonight (House Version),Various Artists,0.518,0.469
3mHI82rXE6dqbHOSmbYzmi,chicago-house,Change For Me,Eric Roberson,0.797,0.625
0I6QK7ClNoSQ5oHv3rUqAy,chicago-house,I Fear The Night,Various Artists,0.455,0.674
2eVGeBWLUQxeVgp2a49W24,chicago-house,Rise from Your Grave - Wake da f___up mix,Phuture,0.595,0.753
2eRi6Naq67SBXNy9rJf8rm,chicago-house,Luv Dancin’ - In Deep Mix,Underground Solution Feat. Jasmine,0.426,0.87
2Foc5Q5nqNiosCNqttzHof,children,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.862,0.811
2oTa4LTVam2yyO2v2XS9I1,children,Pirate Girls Nine,They Might Be Giants (For Kids),0.868,0.575
5rb9QrpfcKFHM1EUbSIurX,children,Yeah! (feat. Lil Jon & Ludacris),Usher,0.583,0.791
758I3j3NigmHfnfMUpdKzQ,children,I Like to Move It - Radio Mix,Reel 2 Real feat. The Mad Stuntman,0.709,0.871
7egiYyTeKkzTxymVo0mPj8,children,"I Wan'na Be Like You (The Monkey Song) - From ""The Jungle Book"" / Soundtrack Version",Various Artists,0.783,0.42
16B444Uk3QW6B1ikqbQZ2I,children,Let It Go - Demi Lovato Version / Instrumental Karaoke,Various Artists,0.142,0.677
3GCL1PydwsLodcpv0Ll1ch,children,You Belong With Me,Taylor Swift,0.443,0.783
2dLLR6qlu5UJ5gk0dKz0h3,children,Royals,Lorde,0.337,0.428
7qYKHucVMz2XP1fuftcdoY,children,The Vowel Family,They Might Be Giants (For Kids),0.253,0.31
5leGfH2xcDpGoBUfwNAMRh,children,Wheels On The Bus,Dora The Explorer,0.779,0.907
68BT9XvXmCWbMAtjH9LT27,children,Friend Like Me,Various Artists,0.666,0.486
6D5pfooPP6hi99RaXjkDsP,children,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,0.114,0.813
06IWtDiU8D6DK8vSU072pa,children,"Pink Elephants on Parade - From ""Dumbo"" / Soundtrack Version",Various Artists,0.516,0.435
1IoEITHkdiep6Slg3Hti0h,children,Wheels On The Bus,Raffi,0.797,0.309
1lOSxJNCLvWm2bYaTcTSmK,children,"Mother Knows Best - From ""Tangled""/Soundtrack Version",Various Artists,0.473,0.259
3LCS3m0N3rHiomapk8VQ5a,children,We No Speak Americano - Original,Various Artists,0.474,0.693
25KeU2hx4zRfTFFHzM8iap,children,No Meu Coração Você Vai Sempre Estar (You Will Be In My Heart),Various Artists,0.283,0.175
0K0hYrxVhT5eCet8w6ySS8,children,The Canadian Snacktime Trilogy ii) Popcorn,Barenaked Ladies,0.574,0.623
78EMhiyAcalWWtnpk20Eoo,children,Honor To Us All,Mulan - Cast,0.652,0.242
6WfDlkxh3cFinLzRX8A2nP,children,Chasing The Sun,The Wanted,0.644,0.724
17baAghWcrewNOcc9dCewx,chill,Mockingbird,Eminem,0.228,0.672
2vO1wr5wIEHqQmY4jWbuhi,chill,Angel,Jack Johnson,0.357,0.0568
3UN6cIn3VIyg0z1LCuFSum,chill,Without You (feat. Usher),David Guetta,0.402,0.614
574GJ55EBM79W6n2V5bL5z,chill,Slow It Down,The Lumineers,0.108,0.064
5Szn0p3DlnawyuhX8ULCg4,chill,Orange Sky,Alexi Murdoch,0.125,0.15
3XVBdLihbNbxUwZosxcGuJ,chill,If I Ain't Got You,Alicia Keys,0.166,0.444
6DXFVsLcEvOTSrkG9G1Cb1,chill,VCR,The xx,0.481,0.482
0fPf9CDFzVnHpcfld5XVtO,chill,You've Got The Love,Florence + The Machine,0.398,0.708
12Ns5IphkblPmHxpRILG9t,chill,Don't Wake Me Up,Chris Brown,0.206,0.691
3QNYzWcyqAsRsgg1N1oz3C,chill,Big Sky - Acoustic Mix,Various Artists,0.143,0.212
0wWsTchZIG0Oypf8BDnVMk,chill,Below My Feet,Mumford & Sons,0.149,0.452
17VegeBoHvMlIByrdu64KR,chill,Your Song,Elton John,0.289,0.27
6vrUTGn5p8IrfTZ0J6sIVM,chill,Iris,The Goo Goo Dolls,0.513,0.79
7utRJ4BeYx85khzP3lKoBX,chill,Tears in Heaven,Eric Clapton,0.312,0.242
25xmy1NPaAtbiaJaqktVKs,chill,You & Me - Flume Remix,Disclosure,0.278,0.388
3aLCMI1ybjE4KWu9nkUBkx,chill,Submarines,The Lumineers,0.585,0.52
6Vc5wAMmXdKIAM7WUoEb7N,chill,Say Something,A Great Big World,0.0765,0.147
0ZFqkCpQ7YrKAm0528LREE,chill,Young Blood,The Naked And Famous,0.463,0.819
2Ua2U7enh9ErAF6DaJh4hg,classical,Only Questions,Max Richter,0.0807,0.0089
6CeCOC2zx1qS8mQNYHe6IM,classical,Prologue,John Williams,0.0819,0.0188
0hDA9MbcHvBpY9ukNTPoed,classical,"Pastorale d'été, H.31",Various Artists,0.0587,0.0906
1GZZIJyYnH9XT5yFz7BI44,classical,A Village Romeo and Juliet / Scene 5: The Walk to the Paradise Garden,Frederick Delius,0.0302,0.0539
4jNQkWhuzqrbqQuqanFFJ6,classical,Where Is My Mind,Maxence Cyrin,0.0566,0.114
5eRfljNo9nICHm8i77T1rA,classical,Deux Arabesques L. 66: No. 1 Andante con moto,Claude Debussy,0.0561,0.017
4RDQc1lHscLD6i8WjzwpyG,classical,"Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30/1",Felix Mendelssohn,0.0943,0.0151
6nywzGnK18ZkKoQ5DY7aD5,classical,"Suite No. 1, Op. 13: III. Nocturne",Jules Massenet,0.0353,0.0296
4HBMnZFquWVTATSjTABueZ,classical,Adams: The Chairman Dances (Foxtrot for Orchestra),John Adams,0.24,0.31
0AoZvVKE5TXYf81MQcn4S6,classical,Herma,Iannis Xenakis,0.272,0.233
7ozCEJXrKE0CvsBT1Xo4cW,classical,Here (Enclosed),Michel van der Aa,0.0467,0.157
2yYXpmxUXWxcpc0b7oINEC,classical,La valse (Transcr. Garban for Two Pianos),Alice Sara Ott,0.0639,0.154
39ixK8F8e3D18AYEXtIYFZ,classical,"Ellen's Gesang III (Ave Maria!), Op. 56, No. 6, D. 839, ""Hymne An Die Jungfrau""",Kosice Teachers' Choir,0.0378,0.135
6uUiEQPBSdKQF8XUrsRhJk,classical,Whispers,The National Lutheran Choir,0.0284,0.0114
6peXCPlFpyZr2uvEJICXw0,classical,"Piano Concerto, Op. 13: 3. Impromptu",Elizabeth Joy Roe,0.0336,0.0507
5vpIknqvBAu3UUmZtImOOx,classical,Adversary,Christina Vantzou,0.032,0.196
5ztLCIjBElyDk5qXfGRNNP,classical,"Prokofiev: Cinderella, Op. 87, Act 3, Scene 1: No. 42, Second Galop of the Prince",André Previn,0.329,0.265
0NvKyH2zVnhLcgMM7wAuK6,classical,Evey Reborn,Various Artists,0.0291,0.0992
7nnjUHV4bxuHVdrADKZber,classical,"Songs My Mother Taught Me (from ""Gypsy Songs"", Op. 55, No. 4)",Antonín Dvořák,0.0733,0.045
4ASJhgJdOEtAwqDp37YUzd,classical,Sonata No. 1 in G Minor BWV1001: I. Adagio,Johann Sebastian Bach,0.264,0.0159
0DiWol3AO6WpXZgp0goxAV,club,One More Time,Daft Punk,0.476,0.697
3pVbA69fLbVMwEv7ESCTm5,club,Jealous (I Ain't With It),Chromeo,0.775,0.82
6VRhkROS2SZHGlp0pxndbJ,club,Bangarang (feat. Sirah),Skrillex,0.576,0.972
5JEyMbmqdPeD7FlyLv3fGp,club,Clarity,Zedd,0.176,0.781
5oPUBUzrAnwvlmMzl1VW7Y,club,Breathe,The Prodigy,0.32,0.822
7b71WsDLb8gG0cSyDTFAEW,club,Summer,Calvin Harris,0.72,0.861
0wLqXnCLseMice1Hwq6yLz,club,Si No Te Quisiera,Juan Magán,0.774,0.869
0ywS1RVLEGyv3xuXLUKUrc,club,Boss Mode,Knife Party,0.313,0.978
6zlOUIqcU6juXFww9UNpJK,club,Five Hours,Deorro,0.575,0.821
1gpF8IwQQj8qOeVjHfIIDU,club,Find You,Various Artists,0.377,0.759
3tynLfCMPGbkMKLm9p960T,club,Old 45's,Chromeo,0.597,0.654
59mrqUmhpmcfUns8BKkV30,club,Alive,Krewella,0.57,0.828
3DDxYAT7Nuj0tfkHICWYi3,club,Crying for No Reason,Katy B,0.221,0.712
0YzCQcsgj6KqwBHVx1mZrH,club,Heroes (we could be),Alesso,0.352,0.754
5pXUfSLHQvhlizSKQiqfeG,club,Inspector Norse,Various Artists,0.882,0.773
7kXmJwrZGIhDaLT9sNo3ut,club,Hey Boy Hey Girl,The Chemical Brothers,0.363,0.92
6OGRM4MAOlyOdhHuX0OJ6P,club,A New Error,Moderat,0.104,0.461
53W8npbWVQo61IR8R88pra,club,Papaoutai,Stromae,0.262,0.825
6mdwPV2pxF5o1WuA9ukTpC,club,Smack My Bitch Up,The Prodigy,0.275,0.993
5deJ93GGaHYD1IjdG0T8Pz,comedy,Booze is Magic,Nick Swardson,0.108,0.882
3ESxGLMBnrktn7ean4jEn0,comedy,TWO,Daniel Tosh,0.173,0.981
2pFgpKkRGImFcwgLf87hg5,comedy,"Drugs, Alcoholism, And More Drugs - Explicit Audio",Robin Williams,0.188,0.947
4Bi2jtOAYPvjMnHVieDMCw,comedy,Tom Brady,Artie Lange,0.146,0.964
7Mf1UkBKNgMaKOQ62Hp7ps,comedy,That's What I Do (skit),Sarah Silverman,0.373,0.734
4brZr6Pwl0pMFfExfK3viL,comedy,Vinyl Midlife Crisis,Marc Maron,0.577,0.664
3jK0R1je00fp52SiKxEOKK,comedy,Cuddling,Brian Posehn,0.41,0.619
5qmZgO7GX9DeUyFtV1RoGj,comedy,"Dad Can't, Probably",Chad Daniels,0.668,0.742
0x3OZdDNtycGZecouTLdbk,comedy,My Biggest Fear,Kevin Hart,0.166,0.963
6j0wDeTV0WKmmIXoLvjSs7,comedy,American Wedding,Craig Ferguson,0.148,0.828
75VJonM927sxlOyE8cR8Qe,comedy,Romance,Anthony Jeselnik,0.254,0.848
1P0Wo4XX7QW9TZ2CSACXhy,comedy,Funny Lumberjack,Morgan Murphy,0.738,0.773
5TSnV3EXwuKi3owhSq9WY0,comedy,Technology - Explicit Audio,Robin Williams,0.163,0.949
2cv00jzOvrS8zXcXzGEGQu,comedy,Technology,Jeffrey Ross,0.115,0.657
0azE3RmtC1P3Y6fRKJIDwY,comedy,Popular Phrases,Tig Notaro,0.44,0.716
6tIfLRqGeg2MuXLuSICmg6,comedy,Telemarketers,Pete Holmes,0.289,0.965
71Na8M1MC7nOI98gd10V1F,comedy,Women,Bob Odenkirk,0.503,0.346
6ba3H83IYgwYVnT3VZUxUM,comedy,The Donkey On Full House,Bob Saget,0.575,0.945
0aVCsiq1y9TZ00q1XZd7Ry,comedy,Love,Whitney Cummings,0.132,0.953
5B0zFyFgDCIcO74lB3AYFI,comedy,Environmentalists,Dennis Miller,0.277,0.885
0xwPzLmBAYro8BUz7MrtAo,country,Make You Miss Me,Sam Hunt,0.168,0.472
5y2pNuAvWcPKiORZ12e44S,country,Night's On Fire,David Nail,0.784,0.776
2qYsSHsYkihWx043HVJQRV,country,Dirt Road Anthem,Jason Aldean,0.635,0.741
5vLonpxn4VN0A8GtQOBSG0,country,When the Sun Goes Down,Kenny Chesney,0.708,0.741
58spuRyMUsjKHQHEGwLC99,country,80s Mercedes,Maren Morris,0.659,0.834
6y4yocrzA6NGnuZkc5bM4i,country,Shoe Shopping,Old Dominion,0.68,0.614
609qKv3KPAbdtp0LQH2buA,country,I'll Name the Dogs,Blake Shelton,0.763,0.87
5CwZU4BVFX0dyqG1gKfHHr,country,The Fireman,George Strait,0.934,0.601
2lvJIKJYyV9gkQVN1NoSMg,country,"Honey, I'm Home",Shania Twain,0.815,0.747
6cjwec9ii5uLK7CDfPBYt1,country,Wide Open Spaces,The Chicks,0.602,0.544
2GPa06WBSTV4u4plFDJ6GT,country,A Long And Happy Life,Delta Rae,0.491,0.806
38CnG9HxpVtqXVqpESBr6H,country,Too Much Fun,Daryle Singletary,0.797,0.888
06gD2ZtK3Dzc1BYqWExQJJ,country,Broken Halos,Chris Stapleton,0.538,0.564
0xw1ovxufM2LSUpVEV3VJc,country,Colorado,Florida Georgia Line,0.77,0.858
0r8iDf65NHgFgZOGLwj5r8,country,What Was I Thinkin',Dierks Bentley,0.933,0.825
3R8YbAsBsFnGIKL25s6iiO,country,That Lonesome Song,Jamey Johnson,0.183,0.403
3sAmnQGObkWOjQqxt5VLeW,country,You're Drunk,Brandy Clark,0.853,0.864
3l3zmp7lXkui2tjJj12DbS,country,Until My Voice Goes Out,Josh Abbott Band,0.59,0.816
0Ta3jOf8m9yCSWMVwd8Qlf,country,International Harvester,Craig Morgan,0.348,0.837
59fi7eaSe4DuCqfua35m2W,country,Diamonds or Twine,Ryan Hurd,0.724,0.568
28hwfx6WVMQoOCHMvD2IMJ,dance,Archangel,Burial,0.512,0.852
7FT73l2HtoNb8jBtNMkx2h,dance,Chasing Ghosts - Radio Edit,Alex Preston,0.375,0.79
5kiEc6cTIjgMxrTNOUILWo,dance,Filter,Tiësto,0.429,0.784
0wSJeDntuftBpsyhRSzZoW,dance,Say My Name,Peking Duk,0.656,0.798
58yIGf2A64MXsTEumekL4H,dance,I Just Can't (feat. Jeremih) [Radio Edit],Crookers,0.523,0.789
29B5iOEsl6pMnvZke3rcIT,dance,The Veldt (feat. Chris James) - Radio Edit,deadmau5,0.485,0.759
5790D9sgPum0aE59ES7X1v,dance,RIVA (Restart the Game) - Radio Edit,Klingande,0.54,0.738
3HFUdl7SyMnbwg13ueHwNd,dance,23,Shadow Child,0.412,0.929
1snNAXmmPXCn0dkF9DaPWw,dance,You & Me - Flume Remix,Disclosure,0.25,0.392
7JUWmg5qxqlL1t1FJhgp81,dance,Prison Riot,Flosstradamus,0.584,0.967
22zjnXprDHjIExYsZ8H7Oy,dance,Finished Symphony - Deadmau5 Remix,Hybrid,0.415,0.459
2kpvF5jz3JjqiLQAe2nQac,dance,Body Talk,Various Artists,0.727,0.908
1tGc3FIrjizWpIec4C7G62,dance,Disco Shit,Cherub,0.704,0.635
0FxxbFJfQzHnsaZ1qaZRrq,dance,I've Got A Feeling - Original Mix,Woods,0.23,0.554
6JEWDRfYmn51nfA7SUiN7u,dance,One Touch,Baauer,0.268,0.547
4ACrfAdg12Wi7ENj9szNDZ,dance,Hi Friend - Vocal Mix,deadmau5,0.457,0.803
0a53p8UzpQD0uW1hFUB4oF,dance,"Music Sounds Better With You - 12"" Club Mix",Various Artists,0.378,0.615
0385HqYimoTQaHZP17KwG1,dance,We Found Love (feat. Rihanna),Calvin Harris,0.608,0.776
1F5YhpXlaJwwVCfg0Px1ta,dance,"Puppet Theatre (feat. Peter, Bjorn and John)",Claptone,0.663,0.648
6UqRGwjwYL0stXbaodTxwo,dance,Seve - Radio Edit,Tez Cadey,0.448,0.831
1cQdh6DuSCT2ZHY5yhNHs9,dancehall,Walk and Wine (Gal a Bubble 3),Konshens,0.787,0.837
3FwhdXoij4c0MiNqkSKHEz,dancehall,Dedication,Vybz Kartel,0.783,0.682
3oBTK8oXmPrDvkAoNQJpna,dancehall,Slam,Beenie Man,0.753,0.824
4VcuOozmKNudR0OkswOFJW,dancehall,Mek She Cry - Raw,Mavado,0.32,0.724
30Xpx2aQiADniUV1gF2LbT,dancehall,Wine Baby Wine,Sean Paul,0.789,0.879
73NZaRtwZZCfwgj4XBSMEg,dancehall,Hold You [Hold Yuh] - Soca Refix,Soca Gold,0.93,0.907
7HFiP1hXxeF2JWKHs6ponL,dancehall,Party Non Stop,Popcaan,0.86,0.512
35Dh7WSf3vVJZ5UYPuXlxk,dancehall,bike back,Various Artists,0.929,0.635
2tFTzovEXeNjplPSFA2mpn,dancehall,Can't Happen,Mavado,0.525,0.705
0k2GOhqsrxDTAbFFSdNJjT,dancehall,Temperature,Sean Paul,0.822,0.6
4FWIA1DZjn0WSDoCMqFNCD,dancehall,Romping Shop - Raw Version,Vybz Kartel,0.612,0.38
4wRflVOo571jhoncK4C5vT,dancehall,Wild Out,Collie Buddz,0.873,0.814
0oQr4G8dxa0mSvfJDpIaZS,dancehall,Back It Up - Radio Edit,Strictly The Best,0.881,0.798
7pRgOCy7jg3Knhb6KE4pOh,dancehall,Anything a Anything (feat. Vybz Kartel),Gaza Slim,0.712,0.867
2ajEyNbeRmncM8TmqlVM7w,dancehall,Azonto (feat. Tiffany),Fuse ODG,0.961,0.895
1JopC4d5uwa7zU98fi4oaT,dancehall,Give It To Her,Tanto Metro & Devonte,0.675,0.612
5kETM7MIa8ladqrdgF3EX7,dancehall,Ghetto Gal,QQ,0.9,0.885
5oUWh1T2OfNOD5rzwU7jEI,dancehall,Daggerin',RDX,0.793,0.903
3EzT3x8P5Nn2lErD1jQQdM,dancehall,Your Business,Vybz Kartel,0.395,0.903
7aZXSJCy1mrco0LIbAFxhQ,dancehall,Goodas,Various Artists,0.806,0.573
6d7NYGHnERVukwSC8steV2,death-metal,Enemy Within,Arch Enemy,0.0576,0.994
7wgL61A2RS9ibpvbODl8ag,death-metal,Nas Akhu Khan She En Asbiu,Nile,0.0597,0.92
78F3P5j6pBli8hbYBNTbxS,death-metal,Blaspherereion,Deicide,0.0372,0.997
0UB86HZXWZWRRfmyHliPkE,death-metal,The Dividing Line,Dark Tranquillity,0.251,0.967
3zZKmF9zCGd8kG4boGHycz,death-metal,Living Dead Beat,Children Of Bodom,0.194,0.976
5AdoS3gS47x40nBNlNmPQ8,death-metal,Angel Of Death,Slayer,0.0841,0.994
6w6ixHfMEbfSC7X3awzbok,death-metal,Infernal Death,Death,0.175,0.947
24SLrgHsQRPtbBZWPrGgoS,death-metal,Afterlife,Bolt Thrower,0.0822,0.818
3cKaflywHw6Dl6dCrpUSvI,death-metal,Focus Shift,Dark Tranquillity,0.195,0.982
4B5hrpQjHTLfGMcTgpatUs,death-metal,In Waves,Trivium,0.338,0.94
233N4WwgPBme5byY33723f,death-metal,Twisted Truth,Pestilence,0.204,0.976
4tbritV1oj37s7eWGXQL3C,death-metal,Pinball Map,In Flames,0.527,0.959
1YcwDodDzFBQ4evAGZonM7,death-metal,The Stillborn One,Necrophagist,0.114,0.986
28TbVu2FO5BuiY2ZszGiLm,death-metal,Covenant of Death,Morbid Angel,0.22,0.963
48JB1RF92JFSeCbzpixKf0,death-metal,Blame It on God,Deicide,0.237,0.934
46Ta4CH9h4qf4nAtmvpZpF,death-metal,Slit Your Guts,Cryptopsy,0.287,0.976
4pol2NLw7X0ow4MD57GqUp,death-metal,Left To Die,Death,0.467,0.954
6xuVZ1YKrR8HAA2b05zUdR,death-metal,I Will Live Again,Arch Enemy,0.0838,0.913
2ZeTxFXTQeqXAYTJBwuPdT,death-metal,Till Death Do Us Part,Deicide,0.036,0.978
44riTsQTUG7vs8OdzZGd1E,death-metal,Undeserving,Suffocation,0.248,0.95
7L3WnVOs7seSz809rrhiZU,deep-house,Loreley - unmixed,Digitalism,0.0312,0.467
3m3WEYwyS5wCERvc2FWZtR,deep-house,Just Smile For Me,Bondax,0.281,0.674
27oaG5I9Wyb0txvUj3Y1aK,deep-house,Maeva,Joris Delacroix,0.303,0.655
0xtif1cPZHjjeGiyN6fmDc,deep-house,Melodica - Original Mix,Stimming,0.557,0.451
1xqjLdtB558KjSo7zvOXua,deep-house,Stay,Henry Krinkle,0.0763,0.494
7pJnM2aIuZQk9HVNnRnL86,deep-house,The Sad Piano - Charles Webster Remix,Various Artists,0.407,0.735
3T9SULWKPbFUKntASPZUBh,deep-house,Morning Factory,Osunlade,0.426,0.668
6nKj3zOg6DeRfcPF5gAY29,deep-house,La Fique,Robosonic,0.735,0.794
1Ciw4GOCKpgjSNwHNLOHyf,deep-house,Detroit Sound,Soul Designer,0.579,0.8
5v2a4gGFiF3LLPuyi3kzY1,deep-house,Love Inc.,Booka Shade,0.119,0.736
39tZWuO0TDJQB7kk8c3mAm,deep-house,Loud Minority,Foster,0.603,0.726
6jL3DW4JPBZjfvTTBxCUd0,deep-house,Primative People - Tale Of Us Remix,Mano Le Tough,0.507,0.814
3zxtdn1F5GXhGgVAz3sIl8,deep-house,L.O.V.E. - SonneMondSterne Video Mix,Lexy & K-Paul,0.312,0.577
149zx56uRggqDtJxDzO84m,deep-house,Oui Mais Non,Joris Delacroix,0.487,0.426
1AJRe2QfaoaPtb0vqMkJ7J,deep-house,Forward Motion (Original),MYNC,0.819,0.573
16LSXbobYBqw92c8DDEfS1,deep-house,Still Loving,Andrea Roma,0.0579,0.672
03lte2M09nHxtjeegVYJES,deep-house,Adrenalin,Scuba,0.342,0.762
38YnJFxAhK06wrBbhYDoOc,deep-house,Out Of Time - Finnebassen Remix,Teenage Mutants,0.411,0.361
0EoQOHYpuh0utkqMmDHyPj,deep-house,Everyday & Everynight - KANT Remix,Nolan,0.56,0.54
3Eo959PrAtVrZc70z6F7R6,deep-house,Manaus Madness (Marek Hemmann Remix),Gunnar Stiller,0.533,0.481
6zmRgTPqVao2zObsbE1eZu,detroit-techno,We Make Beats,Submerge,0.0993,0.584
67Ew1MhI60gIn7A6Z0d996,detroit-techno,Baby Wants to Ride,Various Artists,0.732,0.758
0TyxEdNadOrLDymYM6a3n1,detroit-techno,Orange/Minus (1),Richie Hawtin,0.222,0.78
0jI9XAyykVb2dhSfailtr3,detroit-techno,The Doppler,Shlomi Aber,0.0353,0.905
0LywQdEQMeTH5xHhe0iuHq,detroit-techno,Back At Bakers (on Livernois),Moodymann,0.813,0.555
2flA6jNn4m4JzCUQSM588G,detroit-techno,Blackwater - Original Untold Mix,Various Artists,0.966,0.668
6cHowqLv55VHJwv3GMCpy2,detroit-techno,Climb,The Detroit Escalator Co.,0.751,0.655
3n5xvr6SD2F0aY6ZsBpVad,detroit-techno,Goodbye Fly - Original,Joris Voorn,0.184,0.892
1inMitdclfnz9QwCm7OuGY,detroit-techno,Sueno Latino (Derrik May Illusion First Mix),Mondo techno,0.642,0.901
0pmJUBzURupubFADCV52UR,detroit-techno,Maritime,Various Artists,0.203,0.632
2YYbO1tjcZbjaPm28Y90VX,detroit-techno,Till We Meet Again,Inner City,0.228,0.685
4rkmX8kZQAnghWBM9aRLN2,detroit-techno,Silicon Valley,Elecktroids,0.624,0.665
3Dz8MxQgMON8yq6jMrpDJl,detroit-techno,No Turning Back,Delano Smith,0.325,0.654
7lQpwvpUU6HgUquQ3s6fcF,detroit-techno,Caz,The Black Dog,0.618,0.792
7xnw4TBGgswFzmhrfAAVln,detroit-techno,Mantrax,F.U.S.E.,0.181,0.595
0p10H6YtMrEcUwzzqxeb0q,detroit-techno,From Beyond,Psyche,0.161,0.903
7lYBd8T2rNF4436c424yEw,detroit-techno,Quadrant Dub I,Deadbeat,0.272,0.472
560GlNHyrF3G1BHOZyugX4,detroit-techno,Folding Space,The Detroit Escalator Co.,0.194,0.186
68nTQlSEIggzDorh1ARrxG,detroit-techno,Come 2 Me,Moodymann,0.917,0.866
5fmGrjUj6Ox89yoPQuhWhd,detroit-techno,Smak,Plastikman,0.04,0.972
6tXjP6xgPJ7Xr1igrO6bOE,disco,Don't Stop The Music,Rihanna,0.542,0.669
7nVzOpFNZVFZtbq3OGJHX9,disco,Sexual Healing,Marvin Gaye,0.717,0.602
0MYTcPXAAmeKBUpBgtAV0J,disco,D.A.N.C.E.,Justice,0.531,0.961
6t6oULCRS6hnI7rm0h5gwl,disco,Some Nights,fun.,0.392,0.738
2B2NACOT1QShcVDU5cIJL3,disco,Ymca,Various Artists,0.671,0.951
5tXyNhNcsnn7HbcABntOSf,disco,DJ Got Us Fallin' In Love,Usher,0.669,0.878
1K3RzyzlBhMzOZtR0yepeb,disco,Relax,Frankie Goes To Hollywood,0.705,0.83
4SACGhs89thPJCJD3bWyXZ,disco,Ma quale idea,Pino D'Angiò,0.961,0.788
4xJjD28UsZlqbX7tBV3Aj5,disco,Bad,Michael Jackson,0.353,0.88
1AOmpykwJdf2NOkxwZFIjP,disco,Tragedy,Bee Gees,0.778,0.602
2xnsekcenMGafQ2hjEaIeg,disco,Please Don't Go,KC & The Sunshine Band,0.466,0.75
7IJdhXX43QDoTNQeBRxZHu,disco,Ladies Night,Kool & The Gang,0.692,0.786
0u2CGItUO2jYEiFaXD7n5S,disco,Wishing on a Star,Rose Royce,0.553,0.422
7Jwe4iWB1G6c7TE7fRedrm,disco,Animals - Radio Edit,Martin Garrix,0.0378,0.923
2b712q3E27nyW6LGsZxr0y,disco,Dancing On My Own,Robyn,0.261,0.865
5x9VIW2fS21JMswOt6AORI,disco,Classic,MKTO,0.8,0.781
4yYqY1AhA63WzJ1sc9RYYR,disco,"Good Times - Original 12"" Mix",Various Artists,0.934,0.452
1Hfm2cnD1jjv1Fl7tBGTQW,disco,Bad Girls,Donna Summer,0.968,0.611
0wP3e5PzSxafy2TRtlayq9,disco,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,0.757,0.82
7Hv89f7Dpm5Hce1XkBbjQZ,disco,On The Floor - Radio Edit,Jennifer Lopez,0.462,0.68
1IKeuayT6d6vTjOXTk4SN5,disney,"Main Title - Dumbo - From ""Dumbo""/Score",Various Artists,0.726,0.728
